facility_id,facility_name,source_dataset,facility_type_main,facility_type_sub,sigungu,dong,address,lat,lon,phone,homepage,operation_hours,closed_days,indoor_outdoor,fee_free_yn,parking_available_yn,nursing_room_yn,stroller_rental_yn,kids_zone_yn,age_target,theme_play_yn,theme_edu_yn,theme_nature_yn
,일자산공원 유아숲체험원,유아숲체험원,자연,숲체험원,강동구,둔촌동,서울특별시 강동구 둔촌동 산102-4,,,,,,,야외,,,,,,,,,
,영축산유아숲체험원,유아숲체험원,자연,숲체험원,노원구,월계동,서울특별시 노원구 월계동 산130,,,,,,,야외,,,,,,,,,
,현충공원 유아숲체험원,유아숲체험원,자연,숲체험원,동작구,상도동,서울특별시 동작구 상도동 산49-118,,,,,,,야외,,,,,,,,,
,계남공원 유아숲체험원,유아숲체험원,자연,숲체험원,양천구,신정3동,서울특별시 양천구 신정3동 621,,,,,,,야외,,,,,,,,,
,꿩고개 유아숲체험원,유아숲체험원,자연,숲체험원,강서구,방화동,서울특별시 강서구 방화동 산136-6,,,,,,,야외,,,,,,,,,
,당곡 유아숲체험원,유아숲체험원,자연,숲체험원,관악구,봉천동,서울특별시 관악구 당곡2길 113,,,,,,,야외,,,,,,,,,
,관악산도시자연공원(낙성대지구)유아숲체험원,유아숲체험원,자연,숲체험원,관악구,봉천동,서울특별시 관악구 봉천동 산25,37.471667,126.963927,,,,,야외,,,,,,,,,
,관악산도시자연공원(선우지구)유아숲체험원,유아숲체험원,자연,숲체험원,관악구,미성동,서울특별시 관악구 미성동 산117-1,37.471308,126.913196,,,,,야외,,,,,,,,,
,꿩고개공원유아숲체험원,유아숲체험원,자연,숲체험원,강서구,방화동,서울특별시 강서구 방화동 산136-6,37.583086,126.812779,,,,,야외,,,,,,,,,
,답십리공원유아숲체험원,유아숲체험원,자연,숲체험원,동대문구,답십리동,서울특별시 동대문구 답십리동 2-299,37.572015,127.062975,,,,,야외,,,,,,,,,
,명일공원유아숲체험원,유아숲체험원,자연,숲체험원,강동구,상일동,서울특별시 강동구 상일동 산26-6,37.549112,127.164497,,,,,야외,,,,,,,,,
,방배공원유아숲체험원,유아숲체험원,자연,숲체험원,서초구,방배동,서울특별시 서초구 방배동 산44,37.478143,126.994917,,,,,야외,,,,,,,,,
,백련공원유아숲체험원,유아숲체험원,자연,숲체험원,서대문구,홍은2동,서울특별시 서대문구 홍은2동 산19-19,37.584301,126.929716,,,,,야외,,,,,,,,,
,봉화산유아숲체험원,유아숲체험원,자연,숲체험원,중랑구,묵동,서울특별시 중랑구 묵동 산41-11,37.614232,127.085422,,,,,야외,,,,,,,,,
,북한산유아숲체험원,유아숲체험원,자연,숲체험원,강북구,미아동,서울특별시 강북구 미아동 산108-19,37.621046,127.008526,,,,,야외,,,,,,,,,
,온수도시자연공원(신월지구)/온수공원(지양산),유아숲체험원,자연,숲체험원,양천구,신월동,서울특별시 양천구 신월동 331-5,37.52224,126.827916,,,,,야외,,,,,,,,,
,온수도시자연공원(잣절지구)유아숲체험원,유아숲체험원,자연,숲체험원,구로구,개봉동,서울특별시 구로구 개봉동 45-2,37.572028,126.893666,,,,,야외,,,,,,,,,
,용마산유아숲체험원,유아숲체험원,자연,숲체험원,중랑구,면목동,서울특별시 중랑구 면목동 31-25,37.586727,127.101011,,,,,야외,,,,,,,,,
,응봉공원(매봉산)유아숲체험원,유아숲체험원,자연,숲체험원,성동구,옥수동,서울특별시 성동구 옥수동 436-9,37.540231,127.009702,,,,,야외,,,,,,,,,
,일자산유아숲체험원,유아숲체험원,자연,숲체험원,강동구,둔촌동,서울특별시 강동구 둔촌동 산102-4,37.535467,127.154139,,,,,야외,,,,,,,,,
,개웅산유아숲체험원,유아숲체험원,자연,숲체험원,구로구,개봉동,서울특별시 구로구 개봉동 산53-3,37.487109,126.847286,,,,,야외,,,,,,,,,
,금호산유아숲체험원,유아숲체험원,자연,숲체험원,성동구,금호3가동,서울특별시 성동구 금호3가동 산2-1,37.55715,127.019505,,,,,야외,,,,,,,,,
,당곡유아숲체험원,유아숲체험원,자연,숲체험원,관악구,보라매동,서울특별시 관악구 보라매동 산133-20,37.492547,126.935015,,,,,야외,,,,,,,,,
,문화예술공원유아숲체험원,유아숲체험원,자연,숲체험원,서초구,양재동,서울특별시 서초구 양재동 200,37.467853,127.03084,,,,,야외,,,,,,,,,
,배봉산근린공원유아숲체험원,유아숲체험원,자연,숲체험원,동대문구,휘경동,서울특별시 동대문구 휘경동 산6-82,37.583052,127.065312,,,,,야외,,,,,,,,,
,베짱이유아숲체험원,유아숲체험원,자연,숲체험원,금천구,독산4동,서울특별시 금천구 독산4동 산198-4,37.467783,126.909644,,,,,야외,,,,,,,,,
,보라매공원유아숲체험원,유아숲체험원,자연,숲체험원,동작구,신대방동,서울특별시 동작구 여의대방로 20길 33,37.493267,126.919709,,,,,야외,,,,,,,,,
,불암산유아숲체험원,유아숲체험원,자연,숲체험원,노원구,중계동,서울특별시 노원구 중계동 산95-5,37.654302,127.081314,,,,,야외,,,,,,,,,
,삼성동유아숲체험원,유아숲체험원,자연,숲체험원,관악구,신림동,서울특별시 관악구 신림동 산68-2,37.463413,126.93313,,,,,야외,,,,,,,,,
,상도공원유아숲체험원,유아숲체험원,자연,숲체험원,동작구,상도동,서울특별시 동작구 상도동 533-3,37.4967,126.948405,,,,,야외,,,,,,,,,
,상암산유아숲체험원,유아숲체험원,자연,숲체험원,마포구,상암동,서울특별시 마포구 상암동 1761,37.576955,126.884145,,,,,야외,,,,,,,,,
,서울숲공원유아숲체험원,유아숲체험원,자연,숲체험원,성동구,성수동,서울특별시 성동구 뚝섬로 273,37.543199,127.041847,,,,,야외,,,,,,,,,
,수락산유아숲체험원,유아숲체험원,자연,숲체험원,노원구,상계동,서울특별시 노원구 상계동 산155-1,37.683929,127.085435,,,,,야외,,,,,,,,,
,아차산유아숲체험원,유아숲체험원,자연,숲체험원,광진구,중곡동,서울특별시 광진구 중곡동 143-146,37.562376,127.096313,,,,,야외,,,,,,,,,
,오금공원유아숲체험원,유아숲체험원,자연,숲체험원,송파구,오금동,서울특별시 송파구 오금동 51,37.501214,127.134086,,,,,야외,,,,,,,,,
,용왕산공원유아숲체험원,유아숲체험원,자연,숲체험원,양천구,목동,서울특별시 양천구 목동 199-51,37.541808,126.875094,,,,,야외,,,,,,,,,
,우면산유아숲체험원,유아숲체험원,자연,숲체험원,서초구,서초동,서울특별시 서초구 서초동 산36-6,37.479139,127.018861,,,,,야외,,,,,,,,,
,월드컵공원유아숲체험원,유아숲체험원,자연,숲체험원,마포구,상암동,서울특별시 마포구 상암동 1538,37.571656,126.887615,,,,,야외,,,,,,,,,
,태릉유아숲체험원,유아숲체험원,자연,숲체험원,노원구,공릉동,서울특별시 노원구 공릉동 산223-1,37.642484,127.098643,,,,,야외,,,,,,,,,
,한남유아숲체험원,유아숲체험원,자연,숲체험원,용산구,한남동,서울특별시 용산구 한남동 772-1 외6필지,37.542796,126.998797,,,,,야외,,,,,,,,,
,홍릉근린공원유아숲체험원,유아숲체험원,자연,숲체험원,동대문구,청량리동,서울특별시 동대문구 청량리동 산1-143,37.588974,127.046785,,,,,야외,,,,,,,,,
,27호 어린이공원(율포리),임산부나들이,자연,어린이공원,강동구,고덕동,서울특별시 강동구 고덕동 177 고덕동천주교회,37.002339,127.124685,,,,,야외,,,,,,,,,
,삼미공원,임산부나들이,자연,어린이공원,송파구,신천동,서울특별시 송파구 신천동 11-2 신천동천주교회,37.440032,126.784084,,,,,야외,,,,,,,,,
,신라공원,임산부나들이,자연,문화공원,송파구,신천동,서울특별시 송파구 신천동 11-2 신천동천주교회,37.440746,126.7817066,,,,,야외,,,,,,,,,
,벌터공원,임산부나들이,자연,어린이공원,송파구,신천동,서울특별시 송파구 신천동 11-2 신천동천주교회,37.439437,126.779951,,,,,야외,,,,,,,,,
,소래공원,임산부나들이,자연,어린이공원,송파구,신천동,서울특별시 송파구 신천동 11-2 신천동천주교회,37.44426059,126.7822302,,,,,야외,,,,,,,,,
,현진공원,임산부나들이,자연,어린이공원,송파구,신천동,서울특별시 송파구 신천동 11-2 신천동천주교회,37.438448,126.7876226,,,,,야외,,,,,,,,,
,한우물공원,임산부나들이,자연,어린이공원,강동구,고덕동,서울특별시 강동구 고덕동 177 고덕동천주교회,37.34500351,126.783233,,,,,야외,,,,,,,,,
,남문,임산부나들이,자연,어린이공원,금천구,독산동,서울특별시 금천구 독산동 200-1 독산동 근생주,37.472321,126.900396,,,,,야외,,,,,,,,,
,반수,임산부나들이,자연,어린이공원,금천구,독산동,서울특별시 금천구 독산동 200-1 독산동 근생주,37.4740151,126.902233,,,,,야외,,,,,,,,,
,한사랑,임산부나들이,자연,어린이공원,금천구,독산동,서울특별시 금천구 독산동 200-1 독산동 근생주,37.467716,126.904573,,,,,야외,,,,,,,,,
,쌈지,임산부나들이,자연,어린이공원,금천구,독산동,서울특별시 금천구 독산동 200-1 독산동 근생주,37.47090493,126.9039831,,,,,야외,,,,,,,,,
,해태,임산부나들이,자연,어린이공원,관악구,신림동,서울특별시 관악구 신림동 1723 신림동신도브래뉴아파트,37.457773,126.901866,,,,,야외,,,,,,,,,
,비둘기,임산부나들이,자연,어린이공원,동작구,상도1동,서울특별시 동작구 상도1동 357-1 네오하우스,37.441597,126.906264,,,,,야외,,,,,,,,,
,까치,임산부나들이,자연,어린이공원,동작구,사당동,서울특별시 동작구 사당동 1018-30 사당동성당,37.439645,126.904994,,,,,야외,,,,,,,,,
,진달래,임산부나들이,자연,어린이공원,동대문구,휘경동,서울특별시 동대문구 휘경동 78 휘경동롯데아파트,37.434878,126.904883,,,,,야외,,,,,,,,,
,수락산<시공원>,임산부나들이,자연,기타,노원구,상계동,서울특별시 노원구 상계동 401-18 상계동 힐탑하우스,37.691731,127.0660338,,,,,야외,,,,,,,,,
,불암산<시공원>,임산부나들이,자연,기타,노원구,중계동,서울특별시 노원구 중계동 586 중계동건영아파트,37.65550096,127.0810225,,,,,야외,,,,,,,,,
,신기,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.514092,126.854244,,,,,야외,,,,,,,,,
,계남,임산부나들이,자연,근린공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.513745,126.844816,,,,,야외,,,,,,,,,
,신이,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.512521,126.837529,,,,,야외,,,,,,,,,
,넘은들,임산부나들이,자연,근린공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.512951,126.840441,,,,,야외,,,,,,,,,
,하늘마루,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.512571,126.831703,,,,,야외,,,,,,,,,
,연의,임산부나들이,자연,근린공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.514067,126.830401,,,,,야외,,,,,,,,,
,숲속,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.514551,126.830941,,,,,야외,,,,,,,,,
,넓은들,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.511317,126.839385,,,,,야외,,,,,,,,,
,신정3동소공원,임산부나들이,자연,소공원,양천구,신정동,서울특별시 양천구 신정동 1324 신정숲속마을,37.50612432,126.8339302,,,,,야외,,,,,,,,,
,동개울,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.527916,126.856519,,,,,야외,,,,,,,,,
,오구,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.527272,126.861874,,,,,야외,,,,,,,,,
,홍익,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.528547,126.862274,,,,,야외,,,,,,,,,
,앞산,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.526441,126.858307,,,,,야외,,,,,,,,,
,진주,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.526494,126.855036,,,,,야외,,,,,,,,,
,음골,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.527336,126.851231,,,,,야외,,,,,,,,,
,새뚝,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.524029,126.857728,,,,,야외,,,,,,,,,
,은행정,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.522027,126.855022,,,,,야외,,,,,,,,,
,아랫말,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.525063,126.861828,,,,,야외,,,,,,,,,
,양천,임산부나들이,자연,근린공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.518124,126.867861,,,,,야외,,,,,,,,,
,꿈동산,임산부나들이,자연,어린이공원,동작구,상도동,서울특별시 동작구 상도동 324-15 상도동 빌딩,37.521912,126.867457,,,,,야외,,,,,,,,,
,다람쥐,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.513482,126.866021,,,,,야외,,,,,,,,,
,까치,임산부나들이,자연,어린이공원,동작구,사당동,서울특별시 동작구 사당동 1018-30 사당동성당,37.514958,126.868243,,,,,야외,,,,,,,,,
,꿈나래,임산부나들이,자연,어린이공원,동작구,상도동,서울특별시 동작구 상도동 324-15 상도동 빌딩,37.516283,126.869774,,,,,야외,,,,,,,,,
,기린,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.516283,126.869774,,,,,야외,,,,,,,,,
,사슴,임산부나들이,자연,어린이공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.515672,126.873427,,,,,야외,,,,,,,,,
,갈산,임산부나들이,자연,근린공원,양천구,신정동,서울특별시 양천구 신정동 1296 신정동 아이파크,37.508129,126.869032,,,,,야외,,,,,,,,,
,마곡지구4호,임산부나들이,자연,근린공원,강서구,마곡동,서울특별시 강서구 마곡동 811-5,37.568317,126.826463,,,,,야외,,,,,,,,,
,푸른수명산,임산부나들이,자연,소공원,강서구,화곡동,서울 강서구 화곡동 1091-15,37.544175,126.830269,,,,,야외,,,,,,,,,
,마곡,임산부나들이,자연,소공원,강서구,마곡동,서울특별시 강서구 마곡동 737-8,37.567478,126.822146,,,,,야외,,,,,,,,,
,염창,임산부나들이,자연,소공원,강서구,염창동,서울특별시 강서구 염창동 280-14 염창동재규어랜드로버전시장,37.549839,126.870745,,,,,야외,,,,,,,,,
,염창2,임산부나들이,자연,소공원,강서구,염창동,서울 강서구 염창동 306-1,37.551722,126.873857,,,,,야외,,,,,,,,,
,탑산(가양동),임산부나들이,자연,문화공원,강서구,가양동,서울 강서구 가양동 1499,37.566194,126.846336,,,,,야외,,,,,,,,,
,새개,임산부나들이,자연,문화공원,강서구,마곡동,서울 강서구 마곡동 800-7,37.558287,126.83003,,,,,야외,,,,,,,,,
,놋다리,임산부나들이,자연,문화공원,강서구,가양동,서울 강서구 가양동 1499,37.566207,126.84614,,,,,야외,,,,,,,,,
,똘고랑,임산부나들이,자연,문화공원,강서구,마곡동,서울 강서구 마곡동 308-3,37.571433,126.826326,,,,,야외,,,,,,,,,
,선두암,임산부나들이,자연,문화공원,강서구,마곡동,서울 강서구 마곡동 778-4,37.567379,126.83817,,,,,야외,,,,,,,,,
,한다리,임산부나들이,자연,문화공원,강서구,마곡동,서울특별시 강서구 마곡동 772 스페이스K 서울,37.56106,126.830369,,,,,야외,,,,,,,,,
