,주차장코드,주차장명,주소,주차장 종류명,운영구분명,전화번호,주차현황 정보 제공여부명,총 주차면,유무료구분명,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분명","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),일 최대 요금,위도,경도,자치구,has_coords,has_capacity,null_count
1346,1666312,공유) 04-23(구),성동구 마장동 459-6,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:17:28,무료,무료,0.0,1120010500015.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1347,1666341,공유) 04-50(구),성동구 마장동 777-3,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:17:55,무료,무료,0.0,1120010500001.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1348,1666356,공유) 04-17(구),성동구 마장동 767-62,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:16:35,무료,무료,0.0,1120010500010.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1349,1666409,공유) 04-22(구),성동구 마장동 399-58,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:17:19,무료,무료,0.0,1120010500014.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1350,1666429,공유) 06-22(구),성동구 행당동 345-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:19:56,무료,무료,0.0,1120010700009.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1351,1666431,공유) 06-22(구),성동구 행당동 345-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:19:56,무료,무료,0.0,1120010700009.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1352,1666437,공유) 04-20(구),성동구 마장동 794-2,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:17:11,무료,무료,0.0,1120010500013.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1353,1666450,공유) 04-19(구),성동구 마장동 791-12,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:17:02,무료,무료,0.0,1120010500012.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1354,1666493,공유) 06-22(구),성동구 행당동 345-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:19:56,무료,무료,0.0,1120010700009.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1355,1666499,공유) 06-22(구),성동구 행당동 345-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:19:56,무료,무료,0.0,1120010700009.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1356,1666543,공유) 04-16(구),성동구 마장동 768-2 마장로 39나길,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2023-07-26 10:31:57,무료,무료,,1120010500064.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,3
1357,1666562,공유) 02-08(구),성동구 하왕십리동 970-71,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:13:17,무료,무료,0.0,1120010200007.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1358,1666637,공유) 04-16(구),성동구 마장동 768-2 마장로 39나길,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2023-07-26 10:31:57,무료,무료,,1120010500064.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,3
1359,1666862,공유) 04-12(구),성동구 마장동 514-2,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:15:55,무료,무료,0.0,1120010500005.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1360,1666917,공유) 04-14(구),성동구 마장동 769-3,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:16:05,무료,무료,0.0,1120010500007.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1361,1666952,공유) 02-07(구),성동구 하왕십리동 978-2,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-02-25 11:12:57,무료,무료,50000.0,1120010200006.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1362,1667005,공유) 04-49(구),성동구 마장동 797-15,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-04-29 11:53:19,무료,무료,0.0,1120010500017.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1363,1667078,공유) 20-34(구),성동구 용답동 249-8,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 10:44:37,무료,무료,0.0,1120012200001.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1364,1667087,공유) 04-16(구),성동구 마장동 818-0 마장로 39나길,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2023-07-26 10:31:57,무료,무료,,1120010500064.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,3
1365,1667147,공유) 04-16(구),성동구 마장동 818-0 마장로 39나길,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,미연계중,1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2023-07-26 10:31:57,무료,무료,,1120010500064.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,3
1366,1667153,공유)  성동 06-23(구),성동구 행당동 381-6,노상 주차장,시간제 + 거주자 주차장,,미연계중,1.0,유료,야간 미개방,0.0,0.0,0.0,0.0,0.0,0.0,2021-06-24 15:40:37,무료,무료,0.0,1120010700001.0,100.0,5.0,0.0,0.0,0.0,,,성동구,0,1,3
1367,1667237,공유) 20-23(구),성동구 용답동 159-10,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 14:19:55,무료,무료,0.0,1120012200004.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1368,1667244,공유) 17-22(구),성동구 성수동2가 496-1,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-08 11:04:19,무료,무료,0.0,1120011500043.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1369,1667299,공유) 18-10(구),성동구 성수동2가 277-54,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-04-29 11:55:22,무료,무료,0.0,1120011500027.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1370,1667319,공유) 18-43(구),성동구 성수동2가 301-80,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-04 14:30:01,무료,무료,0.0,1120011500012.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1371,1667346,공유) 17-02(구),성동구 성수동2가 333-139,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-04-29 11:54:37,무료,무료,0.0,1120011500049.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1372,1667351,공유) 20-26(구),성동구 용답동 28-1 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 11:52:46,무료,무료,0.0,1120012200003.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1373,1667362,공유) 17-44(구),성동구 성수동2가 712-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-07 11:02:43,무료,무료,0.0,1120011500032.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1374,1667423,공유) 18-44(구),성동구 성수동2가 314-8 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-04 14:14:41,무료,무료,0.0,1120011500011.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1375,1667469,공유) 17-41(구),성동구 성수동2가 639-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-07 11:11:24,무료,무료,0.0,1120011500033.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1376,1667491,공유) 20-21(구),성동구 용답동 158-4 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 14:41:36,무료,무료,0.0,1120012200005.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1377,1667516,공유) 20-33(구),성동구 용답동 180-0 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 10:53:26,무료,무료,0.0,1120012200002.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1378,1667644,공유) 18-41(구),성동구 성수동2가 276-4 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-04 14:35:17,무료,무료,0.0,1120011500013.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1379,1667675,공유) 17-16(구),성동구 성수동2가 330-4,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-08 13:41:51,무료,무료,0.0,1120011500045.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1380,1667693,공유) 20-11(구),성동구 용답동 9-9 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 16:28:35,무료,무료,0.0,1120012200009.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1381,1667708,공유) 17-37(구),성동구 성수동2가 590-1,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-08 09:53:39,무료,무료,0.0,1120011500036.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1382,1667760,공유) 18-18(구),성동구 성수동2가 277-55 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-07 09:36:47,무료,무료,0.0,1120011500023.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1383,1667801,공유) 17-11(구),성동구 성수동2가 268-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-08 14:01:04,무료,무료,0.0,1120011500048.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1384,1667823,공유) 20-21(구),성동구 용답동 158-4,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 14:41:36,무료,무료,0.0,1120012200005.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1385,1667921,공유) 17-24(구),성동구 성수동2가 491-1,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-08 10:57:11,무료,무료,0.0,1120011500042.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1386,1667955,공유) 20-13(구),성동구 용답동 6-1 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 16:23:17,무료,무료,0.0,1120012200008.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1387,1668027,공유) 17-13(구),성동구 성수동2가 272-41 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-08 13:45:49,무료,무료,0.0,1120011500046.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1388,1668048,공유) 20-23(구),성동구 용답동 159-10 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 14:19:55,무료,무료,0.0,1120012200004.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1389,1668063,공유) 20-15(구),성동구 용답동 24-37 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 14:47:56,무료,무료,0.0,1120012200006.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1390,1668066,공유) 17-40(구),성동구 성수동2가 182-55,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-08 09:39:17,무료,무료,0.0,1120011500034.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1391,1668088,공유) 19-19(구),성동구 송정동 100-31 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-04 10:01:54,무료,무료,0.0,1120011800004.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1392,1668117,공유) 17-12(구),성동구 성수동2가 269-16 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-08 13:49:34,무료,무료,0.0,1120011500047.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1393,1668140,공유) 17-25(구),성동구 성수동2가 442-0,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-08 10:52:12,무료,무료,0.0,1120011500041.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1394,1668177,공유) 18-32(구),성동구 성수동2가 301-31,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-04 16:01:54,무료,무료,0.0,1120011500018.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1395,1668187,공유) 18-33(구),성동구 성수동2가 301-79 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-04 15:58:34,무료,무료,0.0,1120011500017.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1396,1668257,공유) 19-17(구),성동구 송정동 68-57,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-04 10:24:17,무료,무료,0.0,1120011800005.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1397,1668287,공유) 20-14(구),성동구 용답동 180-0 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 15:14:32,무료,무료,0.0,1120012200007.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1398,1668377,공유) 20-14(구),성동구 용답동 180-0 ,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-03 15:14:32,무료,무료,0.0,1120012200007.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
1399,1668394,공유) 19-12(구),성동구 송정동 89-1,노상 주차장,시간제 + 거주자 주차장,02-2204-7970,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1.0,유료,야간 미개방,830.0,1900.0,830.0,1900.0,830.0,1900.0,2022-03-04 10:34:39,무료,무료,0.0,1120011800006.0,900.0,30.0,900.0,30.0,10000.0,,,성동구,0,1,2
